视频ID,评论ID,用户昵称,用户ID,评论内容,发布时间,点赞数,回复数量,用户头像
7542607962058149175,7543840965171102494,JiJi,6791981049569477638,Now THATS bday hair😍😍😍😍🥳🎂,2025-08-29 11:16:22,4,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c58089b2df9807a9ad8399e7f8f7d1bf~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=db74b43e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=DAkx8y7E6j9ulbL3HVql7tONOnA%3D
7542607962058149175,7542622011895628557,𝑲𝒊𝒓𝒔𝒕𝒆𝒏 | 𝑷𝑨-𝑪 🩺,428285,Pretty in pink💓☺️,2025-08-26 04:26:24,4,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/312e9ad8261f4d06401db8a5fcab4bb4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=cb8eb700&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=XeGOiTpK1UtYxZmEN44DhhYrki8%3D
7542607962058149175,7555020822358065950,realisnotlina,7322659716370105386,"Yeaaaa, hair is so soft and took color well, true to length! Best 613 hair I’ve had! 😍",2025-09-28 14:20:12,3,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cf7ed95505374d5ee7e7bd48eb957b13~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=16802b8a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=bdtiQwA4veSzu54AeD9JZV1FiiA%3D
7542607962058149175,7551837785687114551,Taylor🥀💋,7246663402760111150,It’s it still in good condition since it’s been like a month now?,2025-09-20 00:28:04,4,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/496a07dfd068be59c10f556d43663660~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=abddfb0e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=skVFfrxVpnK8VziHp1mBE2wd5MI%3D
7542607962058149175,7572029130050585375,PrettyKillerBeauty,6733805623954605062,Helppppp my hair is really damaged I wanna try wigs to take a break this is GOREGOUSSSS how long do they last and about how much is it?!,2025-11-13 10:20:48,2,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/42015feaa20df359688b22c35759088c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=359562a3&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=LL15sAv5h%2B9gvE1UIFVU9N153DY%3D
7542607962058149175,7543805073533862687,jaci🎀,6978621637248091142,"she ateeee, and your natural hair long??😍😍😍",2025-08-29 08:56:50,3,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/250465c121288a4cfe75ed9069183910~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=adb98dc3&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=wwabhvGTc8XSThUbO60SqJb6DGs%3D
7542607962058149175,7543014783357518647,NESHAAMINAH | MissXtra🎀,6819286579787121669,Ok I run this color back now,2025-08-27 05:50:10,3,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/da16cfc23e4a50758ed5232b3fc27e86~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=7d295568&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=EtzYJo0GdyD%2FWNspiQ6xAKS5AB4%3D
7542607962058149175,7566189713171661582,tinyy.jc,7405880722407588906,"I already received this wig .when my mom saw it,she took mine away!!! I need to purchased again lol",2025-10-28 16:41:49,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/105d55afa32d321c4d8b9df95304c2e4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=6d47296d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=1UnNR29BR1pHjxWBX2kHc6GBn%2Bs%3D
7542607962058149175,7542982840284447543,Courtney Does It All🫧🩷,7112831916054742062,The color eatssss,2025-08-27 03:46:08,4,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fd7182da1361a71cb6c7ad1997d2d243~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=d211a467&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=IdHnlm2%2B9Arajq4KpMlEwU3LfpI%3D
7542607962058149175,7543949239920427806,QKS,6558471433897607173,girl give me some hair,2025-08-29 18:17:16,2,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7aac96af24b6eb97e0d45d68465804f7~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=35f142aa&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ufjBGhbznKknt5vl2eXQVEzmh7o%3D
7542607962058149175,7555134054635799351,gloria 😸,6716324686349075462,what’s the density ?,2025-09-28 21:39:17,2,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3e446831cccf12c1a211592af0082020~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=26635356&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=1%2Bq%2FEzmFOJQqjJR0fFk3d6RwbRI%3D
7542607962058149175,7545695622059672375,Shay,6829416739837002757,Ugh😍,2025-09-03 11:13:17,1,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/41ea75a21dc1ba9bed8001d9b0eb2c0f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8edda060&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=vrR%2Fw2QopXKdKuKmX04FYCpQjfQ%3D
7542607962058149175,7544897350483264311,talani_marie,6801680302369752070,Happy birthday 🎂 🤣,2025-09-01 07:35:44,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5bf23db0c08e1549ca54813b89f573d7~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=aa89674e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=T%2Bp1grbyVxHvqPfFBoOob8JN6hI%3D
7542607962058149175,7556683298299282207,tee,6647138200114675717,was this straight or body wave?,2025-10-03 01:50:59,1,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/bb939a75082d20bcfab3eae435e4dbbc~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c31fedf6&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=XjU6ecoZmyuGreLTrGhytan19Xk%3D
7542607962058149175,7544062555012301623,Jaimee😘,7061244907533993006,Happy birthday 🎈🎁🎊🎂,2025-08-30 01:36:32,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cb540374f0fc50d3ba30fd33fea89f9f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=668d06a4&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=%2B9jFw7Ris6IP7IGPfnaL9BcX5Fo%3D
7542607962058149175,7545796597435777822,itsnanae,7322650626958296110,It’s full and beautiful I colored the wig and it’s very soft true to length,2025-09-03 17:46:07,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/11bf6dc09e78c2a6a4ee5f14697e3857~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c27d947c&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=tiWPypnh0TbiGO9Xl5BkcY4frmo%3D
7542607962058149175,7543079194004964109,amayas.rebornss,7177082774803809323,😍😍😍 I love their hair as well. Best decision I made for my birthday hair. 🔥,2025-08-27 10:00:07,2,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/773226c92d5a5f50ca6d7898c9df3002~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=fd407942&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=sSFxkfhyGKUGyIePETr0gH%2FP%2Fh0%3D
7542607962058149175,7545183085731676959,BreTheFlyest_.,7082140297552430123,What oil you use to grow your hair?,2025-09-02 02:04:17,2,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/af7876ba42e6e285f868cd4ccb8bd9c4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=a12c212d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=9IBLUW4NEDOIzGfpijgMpLTKIzU%3D
7542607962058149175,7545168410737689399,⟡,6782084531982976005,this is beautiful 😻,2025-09-02 01:07:21,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/82268740bdd3e4e8721c9cd65096a1f5~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=2efa7257&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=nMqZq7JzLWoV7e3yEyw4przcwFo%3D
7542607962058149175,7544062555012301623,Jaimee😘,7061244907533993006,Happy birthday 🎈🎁🎊🎂,2025-08-30 01:36:32,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cb540374f0fc50d3ba30fd33fea89f9f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=20792655&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=%2BeSpfyNHwpVnekT4SiDC8I0je3A%3D
7542607962058149175,7544897350483264311,talani_marie,6801680302369752070,Happy birthday 🎂 🤣,2025-09-01 07:35:44,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5bf23db0c08e1549ca54813b89f573d7~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=4eb7bd72&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=PYC5LY58Zs11qqsTkfo36CxE4O0%3D
7542607962058149175,7545796597435777822,itsnanae,7322650626958296110,It’s full and beautiful I colored the wig and it’s very soft true to length,2025-09-03 17:46:07,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/11bf6dc09e78c2a6a4ee5f14697e3857~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ac02673e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Cjq1Yi0k9Q%2Flu7y0CPDulc4s0VI%3D
7542607962058149175,7543079194004964109,amayas.rebornss,7177082774803809323,😍😍😍 I love their hair as well. Best decision I made for my birthday hair. 🔥,2025-08-27 10:00:07,2,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/773226c92d5a5f50ca6d7898c9df3002~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=3f22c62d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=nsc42v%2B5PHPfleumClBx8q3HkbI%3D
7542607962058149175,7543966984104706830,SUNNY💕🌟💋🍒,7319918163383485482,Sooo tea 😍😍😍,2025-08-29 19:25:56,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7985e796db596969beef3a1d327b7d3b~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ba575bee&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=hq2tkTRIEDUWrToli6ZDoOQiTc0%3D
7542607962058149175,7544529351753777933,Ayana,209278797664358400,Thank you for the inspo boo!,2025-08-31 07:47:25,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3af35fe2b02de06ba735ce193509e04c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=79de88d4&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=JB7jOb8jTHuNK5bs8J0rTQyzs88%3D
7542607962058149175,7552558125246841614,Chrissy Dior ♡,7070249618883806254,Happy birthday 🥰🥳💕,2025-09-21 23:03:14,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e35c5a35a2f99c44fc8a9ee3e382d5b8~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=f00f021d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=bSaYONB1mZrdt9V%2FcYOA7MGua6I%3D
7542607962058149175,7545168410737689399,⟡,6782084531982976005,this is beautiful 😻,2025-09-02 01:07:21,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/82268740bdd3e4e8721c9cd65096a1f5~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=fb32be63&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=6g1QZPmxFCl0pwbI9KSBwAxens8%3D
7542607962058149175,7544075325493412638,mrs.dodadamthang,198352387160662016,i neeed my hair done,2025-08-30 02:25:45,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0b2071c5f9580cf7c9304390198a63f9~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8608c027&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=s9xBYTE%2BKdACryRtM%2BxjqYV8S%2Fk%3D
7542607962058149175,7545114120375288590,Nadia,6842905908083950598,Hotter hair so fye 😍😍 10/10 definitely recommend,2025-09-01 21:36:38,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/743380a947c3f2ba8986d3caa1929bca~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=53eaaef7&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=RmmkGhoD0HLQBkx%2Fm5VFBxU5lUI%3D
7542607962058149175,7544081861020418829,❤️Dev🇯🇲🇺🇸,6944392262526075910,P,2025-08-30 02:51:01,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/54a7906d86928bfa033849696785bee2~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=a762135c&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=fyBpcOpXy1SWiCezTVuem4SRif4%3D
7542607962058149175,7545668396261016334,Ken🧘🏽‍♀️,7253236794836911150,this color eatsss,2025-09-03 09:27:22,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/75614361be3e55631857a694d10d971c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=95f14c98&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=twoC28uqyQ%2Fz%2BbuvFduPIojx0%2Bc%3D
7542607962058149175,7543777790291428127,luv4ayiss,7271398329530336299,dats wat im gettn,2025-08-29 07:11:04,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0802162fa3316637bb041e4ab57bd044~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=4cad18c8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ClBf3ZXJmD%2Fy3BE5xQCxLi2hyzY%3D
7542607962058149175,7542609314806104846,nofia_ama,53297335912407040,Teaaaaa 😍,2025-08-26 03:36:53,1,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0a0a970e26d2ba7227ed2e42b9176f7a~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e6705c3e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=4CqyMPCQ2t0Qvfb1RZ3B%2FPAS0dg%3D
7542607962058149175,7577854959942615838,∂σℓℓรɦყƭ🫦,7351490438295913514,what pink is this,2025-11-29 03:08:09,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/44f0f9c28d53f9fd90baacced4a5a822~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=662cb19a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=OcqUCwDZ1W69vKK8PD5JqLfxodI%3D
7542607962058149175,7572538103199433485,Laila💋,6809798143011111942,Your Real hair is so tea 🤏🏽💕,2025-11-14 19:16:29,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/09986b3873f9a76a6dec735cadeaaecf~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=2745d493&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=q%2FfVtxtoMvehhi2%2F53JaYGzHvKk%3D
7542607962058149175,7575059318429451038,portraitsofheav,7317869381739201579,The color looks so good on you but real hair tho !!!,2025-11-21 14:20:00,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/af215cf4a58c7783ed9c05a056d1e4a5~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e96ee202&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=zhwT8lyMtDbpoGCmcO%2Foz9mxn3g%3D
7542607962058149175,7572500302538146574,Prettygirl,7038856041592947718,Yeees cute 🥰 ❤️❤️❤️happy birthday,2025-11-14 16:50:52,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/156f4764c748602a2bac4f3cec993ac4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8efb449a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=wcUWT1iE83hd1tsJPjVkxxU5lMY%3D
7542607962058149175,7546281128303510303,Tee Zee| INFLUENCER 🦄,6797856603121091590,How long was shipping?,2025-09-05 01:05:18,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-maliva-avt-0068/eb44ad5ee7da7f30e9f7305a6730b6a1~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8c18d6de&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=%2By92zVjK01yXDWE9YqBn2XZUFzo%3D
7542607962058149175,7564374523207140151,P,6805377413234033669,Ate!,2025-10-23 19:17:02,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1b767c904123a6d754ba0d06c2996a8c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=04e735f7&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=MrdH2DhbEVisofsy0tyk884657k%3D
7542607962058149175,7572685871583265566,Apple User7773555,7473330274940503082,What’s the up keep yall? How long do it last?,2025-11-15 04:49:26,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b02128e2acf027c20c2d2348dbdc3aad~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=2856ef01&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=GV4wtQFUjftZld5DpmCF1wC05nI%3D
7542607962058149175,7573016258796897054,Skyy🔵,7452347325126771755,How long did it take to come ???,2025-11-16 02:11:19,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4f557238d6e1043e8854781102f00722~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e36f172f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=bkzAREenCtvXu%2BEDXWUor42JWGA%3D
7542607962058149175,7572500302538146574,Prettygirl,7038856041592947718,Yeees cute 🥰 ❤️❤️❤️happy birthday,2025-11-14 16:50:52,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/156f4764c748602a2bac4f3cec993ac4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=dabb3226&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=WwzG3puZad4TMhskldxS9PJkFDQ%3D
7542607962058149175,7573175099467416333,princesspassion5,7498524818880283678,This style and color eatssssss🤩🤩🤩😍😍😍🤏🏾🤏🏾🤏🏾,2025-11-16 12:27:40,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f3f68f4e3115d07a0a889394f34a1046~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=869fb53f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=5AHybuOuv%2FbdGFck99uF6npqEG0%3D
7542607962058149175,7565916764551889719,Queenb🦋Content Creator,6983378607667135493,Color and curls tea,2025-10-27 23:03:11,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e59f8697df9a1c356c8aecfdb8ed3288~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=859001cd&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=DDffDR7wguBvN48D3ncGoO%2FMlo8%3D
7542607962058149175,7571257315664610062,fm.eosss,7325358168577983530,I’ve reinstalled this wig about 5 times already and still aint bald shoutout to hot star!!,2025-11-11 08:25:35,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fa7223a4666cb0f642df3c36b06f2448~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ab336389&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=WHY7wRNBhiQDUMYzG04XZ%2Bef9Vc%3D
7542607962058149175,7573996402709496606,CreationsByRahm,7049937924229874694,The color looks soooo good on you!!,2025-11-18 17:36:53,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a831b17d6a1ea5a94fb83b34844a14b4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=751e37da&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=GH04l%2BnbllJgXkBCUSFno30iykE%3D
7542607962058149175,7571800016798909215,Krazyk_95,1354310,Can we get a real review plz 😫,2025-11-12 19:32:50,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/19053f4740d0fb1392067c620b278b1d~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8d65f971&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=PAlqXNbJWHB%2BH0w7T8OXfpRWi0Q%3D
7542607962058149175,7568151047677952798,Lovleyte,6966627062456239109,What inch did you get,2025-11-02 23:32:10,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/33fa253605f4cd7b10a626fcc2758d1b~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=17b572b7&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=stJdreNMXtSolZD3zjnbAtLumxk%3D
